All_Poverty,M_Poverty,F_Poverty,Med_Income,Med_Income_White,Med_Income_Black,Med_Income_Nat_Am,Med_Income_Asian,Hispanic,M_With,M_Without,F_With,F_Without,All_With,All_Without,Incidence_Rate,Avg_Ann_Incidence,Mortality_Rate,Avg_Ann_Deaths,falling,rising,stable,M_poverty_frac,F_poverty_frac,All_poverty_frac,M_with_frac,F_with_frac,All_with_frac,M_without_frac,F_without_frac,All_without_frac
28824,13662,15162,50234.0,55850.0,29613.0,37171.0,34792.0,46345.0,53505,13515,57656,11293,111161,24808,36.7,39.0,25.6,26.0,0.0,0.0,1.0,20384.959713518354,21990.166644911456,21198.949760607196,79834.37779767234,83621.22728393451,81754.66466621068,20165.622202327664,16378.772716065498,18245.33533378932
673527,313707,359820,54229.0,56337.0,39059.0,41137.0,70947.0,40294.0,1633881,332342,1747583,275016,3381464,607358,52.2,2059.0,37.2,1463.0,1.0,0.0,0.0,15954.802685148123,17789.982097291653,16885.36114171051,83097.44113460173,86402.84109702417,84773.49954447703,16902.558865398278,13597.158902975825,15226.500455522959
38874,18410,20464,38488.0,38500.0,30859.0,36111.0,56756.0,32186.0,79661,16608,86521,14132,166182,30740,76.6,280.0,59.1,216.0,0.0,0.0,1.0,19123.497699155494,20331.237022244743,19740.81108256061,82748.34058731263,85959.68326825828,84389.75838149115,17251.659412687364,14040.316731741725,15610.241618508851
187250,86251,100999,46162.0,48801.0,36278.0,29877.0,45337.0,36745.0,404930,70973,444390,59712,849320,130685,50.9,628.0,37.3,464.0,0.0,0.0,1.0,18123.651248258575,20035.429337713398,19107.045372217486,85086.6668207597,88154.77819965007,86664.86395477573,14913.333179240306,11845.22180034993,13335.136045224257
63201,28120,35081,49477.0,50501.0,52107.0,26310.0,66494.0,43213.0,155409,24692,163328,23603,318737,48295,45.5,201.0,33.6,146.0,1.0,0.0,0.0,15613.461335583923,18766.81770278873,17219.47950042503,86289.91510319209,87373.41585932777,86841.74676867411,13710.084896807903,12626.584140672227,13158.253231325878
34117,16249,17868,44748.0,45086.0,50781.0,37228.0,71563.0,36870.0,90324,14466,95351,14369,185675,28835,51.9,203.0,38.1,151.0,0.0,0.0,1.0,15506.250596430957,16285.089318264672,15904.619831243299,86195.24763813341,86903.93729493255,86557.73623607292,13804.752361866591,13096.062705067443,13442.26376392709
40508,18351,22157,40743.0,41798.0,44348.0,26896.0,69716.0,35293.0,76032,20388,81132,17421,157164,37809,48.0,115.0,30.9,74.0,0.0,0.0,1.0,19032.35843186061,22482.319158219434,20776.21003933878,78855.00933416304,82323.21694925573,80608.08419627334,21144.990665836962,17676.783050744267,19391.91580372667
194639,87343,107296,75619.0,82824.0,42093.0,52793.0,95216.0,57291.0,681621,88190,732996,70544,1414617,158734,46.0,687.0,33.4,495.0,1.0,0.0,0.0,11346.031688297517,13352.913358389129,12370.98396988339,88543.94130507357,91220.84774871195,89911.0878627846,11456.058694926418,8779.15225128805,10088.912137215408
47532,23533,23999,43444.0,44755.0,27031.0,40987.0,39435.0,35563.0,92483,16326,98566,12938,191049,29264,61.4,169.0,46.0,126.0,0.0,0.0,1.0,21627.80652335744,21522.994690773427,21574.759546645,84995.72645645122,88396.82881331613,86717.07979102459,15004.273543548788,11603.171186683887,13282.920208975413
117915,52269,65646,80185.0,85459.0,50343.0,56250.0,100536.0,58299.0,474034,57497,510094,48931,984128,106428,49.2,554.0,36.1,404.0,1.0,0.0,0.0,9833.669155703054,11742.945306560528,10812.37460524723,89182.75697936716,91247.08197307812,90240.94131800659,10817.243020632852,8752.918026921872,9759.058681993405
18831,9082,9749,69584.0,70097.0,98140.0,48958.0,116625.0,47863.0,81148,9011,83819,7027,164967,16038,50.0,116.0,34.3,79.0,0.0,0.0,1.0,10073.314921416608,10731.34755520331,10403.58001160189,90005.43484288867,92264.93186271272,91139.47128532361,9994.565157111325,7735.068137287278,8860.52871467639
252187,117772,134415,45233.0,50386.0,26110.0,36631.0,50683.0,36022.0,379453,88591,410573,66736,790026,155327,50.8,411.0,36.2,291.0,0.0,0.0,1.0,25162.59155122168,28161.002620943666,26676.490157644817,81072.07869345618,86018.28165821302,83569.41798460469,18927.92130654383,13981.718341786978,16430.582015395306
5721,2544,3177,39349.0,41957.0,26389.0,36483.0,19181.0,35973.0,11142,2797,11606,2187,22748,4984,61.2,19.0,43.8,14.0,0.0,0.0,1.0,18250.950570342207,23033.42275067063,20629.597576806576,79933.9981347299,84144.1310809831,82027.98211452474,20066.001865270104,15855.868919016893,17972.017885475263
28158,13202,14956,42197.0,44095.0,28504.0,27097.0,32823.0,35800.0,54679,11986,56929,10368,111608,22354,56.4,86.0,42.7,65.0,0.0,0.0,1.0,19803.495087377185,22223.873278155042,21019.39355936758,82020.55051376285,84593.66687965288,83313.17836401367,17979.449486237158,15406.333120347119,16686.821635986325
40114,18036,22078,41079.0,42589.0,57321.0,36250.0,81128.0,37110.0,66068,14972,71962,14770,138030,29742,44.3,69.0,27.0,42.0,0.0,0.0,1.0,22255.67620927937,25455.425909698843,23909.830007390985,81525.17275419546,82970.52990822303,82272.36964451756,18474.82724580454,17029.47009177697,17727.63035548244
195744,87585,108159,49026.0,50315.0,32429.0,33876.0,71908.0,39686.0,344109,73189,358933,60514,703042,133703,55.7,371.0,41.4,270.0,0.0,0.0,1.0,20988.59807619495,25786.094548298115,23393.506982413997,82461.21476738446,85572.9090922095,84021.05778941016,17538.78523261554,14427.090907790496,15978.942210589845
29900,13392,16508,46481.0,48190.0,40991.0,38816.0,63568.0,37384.0,53683,10579,57172,9062,110855,19641,48.8,54.0,34.4,37.0,0.0,0.0,1.0,20839.68752917743,24923.75517106018,22912.579695929377,83537.70502007408,86318.2051514328,84948.9639529181,16462.29497992593,13681.794848567202,15051.036047081903
